,iter,temp,growth,o2flux,gluFlux,co2flux,acetateFlux,R2,MSE
0,0,20.153299075508016,0.1146473277046175,5.035224257890162,6.344546509404964,-2.6001130304934756,0.0,0.8236198533877186,0.02714515990225426
1,0,23.00151111308503,0.2551622391461639,9.391470074501578,13.586416034698342,-3.997121049537627,0.0,0.8236198533877186,0.02714515990225426
2,0,26.331896319367047,0.5816782749202671,19.448856169997004,23.981161282806013,-11.661138088498792,0.0,0.8236198533877186,0.02714515990225426
3,0,28.251819864188008,0.7141942613227129,22.831120223910734,24.2553282037113,-16.00435171531352,0.0,0.8236198533877186,0.02714515990225426
4,0,29.99421176442104,0.8464860468757565,26.643032023799705,27.621237408065955,-19.12850848627169,0.0,0.8236198533877186,0.02714515990225426
5,0,31.62212188446705,0.9761974896819873,30.316673430821247,30.757140210709295,-22.211646578155126,0.0,0.8236198533877186,0.02714515990225426
6,0,33.61728633658504,1.1328365290813671,33.899479088988194,30.68347366588845,-26.879386486659968,0.0,0.8236198533877186,0.02714515990225426
7,0,36.55299482796005,1.3477898565525734,38.46957943587111,31.581049722594265,-31.758073329042958,0.0,0.8236198533877186,0.02714515990225426
8,0,38.54155004207803,1.4444287558321118,39.50788940638237,33.733279334326646,-32.10009890015281,-2.5863619519341867,0.8236198533877186,0.02714515990225426
9,0,40.20094365636703,1.4947169770945263,39.44478616747219,35.31980965145572,-31.896878496486,-6.771909690291448,0.8236198533877186,0.02714515990225426
10,0,42.23876395989504,1.3797393386260837,38.104752061407105,24.61672458764157,-36.875041032665166,-2.0494078703425225,0.8236198533877186,0.02714515990225426
11,0,44.453491097574044,1.2355999555594235,33.33997023358663,15.123174016379805,-35.9764866144603,-2.0193824830941005,0.8236198533877186,0.02714515990225426
12,0,45.28989924561603,1.1781777284475152,32.87977589257405,25.973756148653997,-28.121012198209634,-1.8706341733337106,0.8236198533877186,0.02714515990225426
13,0,46.64533098816804,0.5774681627311259,20.346707938853434,21.068877936171596,-11.617492854689663,0.0,0.8236198533877186,0.02714515990225426
14,0,48.47717620988101,0.35864419413489934,13.102066268559218,10.78668350599023,-8.07481868515875,0.0,0.8236198533877186,0.02714515990225426
0,1,10.112600000000045,0.0,0.0,0.0,0.0,0.0,0.9299357455619216,0.01735985058988061
1,1,15.441900000000032,0.026323769484580848,2.3261409447100925,3.1138436516622114,-1.014005881611087,-0.08370433560451096,0.9299357455619216,0.01735985058988061
2,1,18.083200000000037,0.06147073464552753,3.492577827422577,4.608342848339924,-1.6850226473192667,-0.08686279642314099,0.9299357455619216,0.01735985058988061
3,1,21.444800000000043,0.16613051375283452,6.443285892648304,8.55531444326846,-3.046370782049832,0.0,0.9299357455619216,0.01735985058988061
