,iter,temp,growth,o2flux,gluFlux,co2flux,acetateFlux,R2,MSE
0,1,20.153299075508016,0.40343806687743,11.717783782099081,11.913615334980612,-9.065366599848545,-1.8463269787310423,0.6520736855495072,0.053546363473217555
1,1,23.00151111308503,0.5941458504516964,16.91572854074403,14.13320600250287,-14.430186062035695,-0.4567525622046873,0.6520736855495072,0.053546363473217555
2,1,26.331896319367047,0.8577399221169909,23.959209286509928,20.479680548182795,-20.451456067154297,-1.5780000732187585,0.6520736855495072,0.053546363473217555
3,1,28.251819864188008,1.0162000136367155,28.182015719774142,27.220436749128485,-22.714131329457796,-3.627152766766187,0.6520736855495072,0.053546363473217555
4,1,29.99421176442104,1.1551641384266285,31.891702842276267,29.479583463364598,-26.28248653916583,-4.22419586776906,0.6520736855495072,0.053546363473217555
5,1,31.62212188446705,1.2761886185039346,35.095018528924186,31.456493282603603,-28.953376795965944,-4.097336122541449,0.6520736855495072,0.053546363473217555
6,1,33.61728633658504,1.4053436902361276,38.468770731588016,33.65226099922951,-31.48828669892218,-4.0263936005515015,0.6520736855495072,0.053546363473217555
7,1,36.55299482796005,1.5109118450348393,39.30615459504451,36.315174569092875,-30.98768444303409,-7.069886494491324,0.6520736855495072,0.053546363473217555
8,1,38.54155004207803,1.413208889285365,38.877536882631915,26.930982374303063,-36.66454436979989,-2.082242571500501,0.6520736855495072,0.053546363473217555
9,1,40.20094365636703,1.3109573593200925,35.10338467175042,15.724689569507696,-37.90069827480211,-1.3150389657371815,0.6520736855495072,0.053546363473217555
10,1,42.23876395989504,1.173236435912858,30.347812937919148,14.080269722475252,-32.85125839206951,-1.7333558722814841,0.6520736855495072,0.053546363473217555
11,1,44.453491097574044,1.017071810314571,26.74426932716008,12.23178749708975,-28.91449156211433,-1.3617241243468008,0.6520736855495072,0.053546363473217555
12,1,45.28989924561603,0.9581644420821831,25.37915576801993,11.541405967450919,-27.42368178463043,-1.2451157096407341,0.6520736855495072,0.053546363473217555
13,1,46.64533098816804,0.8643563766777222,23.191969284713107,10.449077004633589,-25.036328167307992,-1.0873078227566473,0.6520736855495072,0.053546363473217555
14,1,48.47717620988101,0.7431054602037576,20.341194744329762,9.054231705743089,-21.926829088232527,-0.930827927500196,0.6520736855495072,0.053546363473217555
0,2,20.153299075508016,0.37361990470695194,11.092149327758385,12.505059605382078,-5.689917443754996,0.0,0.666912364142199,0.05126266935642896
1,2,23.00151111308503,0.5788441614941702,16.32920623414908,17.771358336791067,-10.647167552267199,-1.0379254571240022,0.666912364142199,0.05126266935642896
2,2,26.331896319367047,0.8604698616669735,23.91397573487012,22.832657721697064,-18.567231362081248,-2.270788363760584,0.666912364142199,0.05126266935642896
3,2,28.251819864188008,1.032758510127734,28.958903969741055,29.04951151189757,-21.246526076819038,-2.827829817042588,0.666912364142199,0.05126266935642896
4,2,29.99421176442104,1.1609988048368138,32.162464230351,31.35727612477769,-24.14770231397994,-3.5958460595527093,0.666912364142199,0.05126266935642896
5,2,31.62212188446705,1.2695852830742504,34.94447483521659,33.232444214887714,-26.49321780344529,-3.7751163612783536,0.666912364142199,0.05126266935642896
6,2,33.61728633658504,1.3816058566709768,37.1371190044542,35.38618156794369,-28.28265377712218,-5.2953442360173115,0.666912364142199,0.05126266935642896
7,2,36.55299482796005,1.5005750169825716,38.773341096822804,37.99594787288479,-29.16378593442838,-7.911344923780464,0.666912364142199,0.05126266935642896
8,2,38.54155004207803,1.5186674130170004,39.49423926815838,35.595097692289976,-32.72504815291903,-7.696144563716337,0.666912364142199,0.05126266935642896
9,2,40.20094365636703,1.4476005074358655,40.452421400735126,30.554272204469026,-36.61712010143764,-2.095742040302839,0.666912364142199,0.05126266935642896
10,2,42.23876395989504,1.2957390079552502,34.812756768789384,15.529020630564574,-37.57759753739973,-1.2019540477016593,0.666912364142199,0.05126266935642896
11,2,44.453491097574044,1.111250191195057,28.84260036319938,13.387092463516527,-31.213779909295383,-1.7448915701866712,0.666912364142199,0.05126266935642896
12,2,45.28989924561603,1.042013703887511,27.233772454141327,12.567312046781943,-29.45721556442126,-1.5849790384557356,0.666912364142199,0.05126266935642896
13,2,46.64533098816804,0.9320963980051736,24.665516230427126,11.274992432913983,-26.654418397960473,-1.3655788725249187,0.666912364142199,0.05126266935642896
14,2,48.47717620988101,0.7906269892769535,21.391301410097917,9.656807424159677,-23.078336931368618,-1.202862409316662,0.666912364142199,0.05126266935642896
0,3,20.153299075508016,0.2099205056395211,8.204093619128164,12.388421960051812,-3.248331507609848,0.0,0.7263341944637408,0.04211756364728926
1,3,23.00151111308503,0.35452296751360685,12.36108776137313,16.366521836075588,-6.641780545547952,0.0,0.7263341944637408,0.04211756364728926
2,3,26.331896319367047,0.5941638999575051,18.36988186772379,20.256854739168567,-12.643140251076616,-0.27342490651987394,0.7263341944637408,0.04211756364728926
3,3,28.251819864188008,0.7645341268674125,22.753294018147084,22.62518501794024,-17.333210955435923,-1.1915553504701983,0.7263341944637408,0.04211756364728926
4,3,29.99421176442104,0.9178725652472264,26.754234227880247,24.843368929971408,-21.565035835670955,-2.0930514224942116,0.7263341944637408,0.04211756364728926
5,3,31.62212188446705,1.047105313054503,30.0284704857384,26.91975427791415,-24.86191141412379,-2.4294881891062015,0.7263341944637408,0.04211756364728926
6,3,33.61728633658504,1.2062581895335265,34.055887093077835,29.444805069327515,-28.860078475042076,-2.796853977470792,0.7263341944637408,0.04211756364728926
7,3,36.55299482796005,1.408152935314878,39.39625906765242,32.96252881609658,-32.296891521466975,-1.2939869231387287,0.7263341944637408,0.04211756364728926
8,3,38.54155004207803,1.4892181414284573,39.24204289414713,35.123256063896044,-31.89240055924966,-6.002569192880652,0.7263341944637408,0.04211756364728926
9,3,40.20094365636703,1.5121053672318103,39.23804213184742,35.17380712015076,-32.35278117393653,-7.7111678032716195,0.7263341944637408,0.04211756364728926
10,3,42.23876395989504,1.3591820073169842,37.126763999188796,21.732260313276317,-37.25306816530748,-2.0282426826131186,0.7263341944637408,0.04211756364728926
11,3,44.453491097574044,1.1737514505094018,30.31313113053112,14.113430408807469,-32.817675519995106,-1.8390581895520637,0.7263341944637408,0.04211756364728926
12,3,45.28989924561603,1.1032741568058755,28.69484098640725,13.267336254983785,-31.04900131419176,-1.6317281405636566,0.7263341944637408,0.04211756364728926
13,3,46.64533098816804,0.9905214740806391,26.098543787304195,11.923130941412476,-28.212113060829285,-1.3319152988373397,0.7263341944637408,0.04211756364728926
14,3,48.47717620988101,0.8439783077215671,22.700111352892026,10.188958560862131,-24.50098762402763,-0.9929025377807832,0.7263341944637408,0.04211756364728926
0,4,20.153299075508016,0.1642875955968317,7.009798780236193,11.351266027426549,-2.448853969300468,0.0,0.5984883657675143,0.06179322176103316
1,4,23.00151111308503,0.2874358179406691,10.538105490671128,14.010575016906877,-5.59686784286604,0.0,0.5984883657675143,0.06179322176103316
2,4,26.331896319367047,0.49952132262018223,16.00316839607067,17.47556660409925,-10.954752613120096,0.0,0.5984883657675143,0.06179322176103316
3,4,28.251819864188008,0.6547680160921552,19.88030060709382,17.915093898121984,-15.883475915621847,0.0,0.5984883657675143,0.06179322176103316
4,4,29.99421176442104,0.8127553236923226,24.869451107423853,21.75450071810029,-20.189330656040312,0.0,0.5984883657675143,0.06179322176103316
5,4,31.62212188446705,0.9431631107464432,28.532267801125226,23.823674564996235,-23.846731814558918,0.0,0.5984883657675143,0.06179322176103316
