,iter,temp,growth,o2flux,gluFlux,co2flux,acetateFlux,R2,MSE
0,1,20.153299075508016,0.678299999999996,14.389151748479753,10.22922628338404,-15.83650455782977,-8.846656372137295,-0.5261740409517377,0.23488039428480548
1,1,23.00151111308503,0.678299999999989,14.389151747496063,10.229226283220058,-15.836504556846068,-8.84665637213736,-0.5261740409517377,0.23488039428480548
2,1,26.331896319367047,0.6782999999999865,14.389151748479268,10.22922628338392,-15.836504557829263,-8.846656372137392,-0.5261740409517377,0.23488039428480548
3,1,28.251819864188008,0.67829999999999,14.389151748479579,10.229226283384012,-15.836504557829544,-8.846656372137378,-0.5261740409517377,0.23488039428480548
4,1,29.99421176442104,0.6782999999999852,14.389151720687877,10.22922627606087,-15.8365045238274,-8.846656394494874,-0.5261740409517377,0.23488039428480548
5,1,31.62212188446705,0.6783000000000003,14.389151747546578,10.22922628322852,-15.836504556896598,-8.84665637213725,-0.5261740409517377,0.23488039428480548
6,1,33.61728633658504,0.6782999999999977,14.389151748479728,10.22922628338402,-15.83650455782974,-8.846656372137291,-0.5261740409517377,0.23488039428480548
7,1,36.55299482796005,0.6782999999999723,14.389151744545337,10.229226282728213,-15.836504553895296,-8.846656372137538,-0.5261740409517377,0.23488039428480548
8,1,38.54155004207803,0.6782999999999911,14.389151748209098,10.229226283338924,-15.83650455755911,-8.846656372137334,-0.5261740409517377,0.23488039428480548
9,1,40.20094365636703,0.6782999999999991,14.389151747241138,10.229226283177624,-15.836504556591137,-8.846656372137268,-0.5261740409517377,0.23488039428480548
10,1,42.23876395989504,0.6782999999999926,14.389151746787608,10.229226283102008,-15.836504555622657,-8.846656373012758,-0.5261740409517377,0.23488039428480548
11,1,44.453491097574044,0.6782999999999907,14.389151748479422,10.229226283383955,-15.836504557829429,-8.846656372137351,-0.5261740409517377,0.23488039428480548
12,1,45.28989924561603,0.6782999999999915,14.389151743626355,10.229226282575118,-15.836504549169998,-8.846656378608175,-0.5261740409517377,0.23488039428480548
13,1,46.64533098816804,0.6782999999999949,14.389151747496259,10.229226283220097,-15.836504556846288,-8.846656372137291,-0.5261740409517377,0.23488039428480548
14,1,48.47717620988101,0.6782999999999947,14.93085957990789,10.078751885338203,-16.378212389257847,-8.124379262285832,-0.5261740409517377,0.23488039428480548
0,2,20.153299075508016,0.6782999999999886,14.389151744545908,10.22922628272833,-15.83650455389596,-8.846656372137335,-0.5261740409517426,0.2348803942848062
1,2,23.00151111308503,0.6782999999999927,14.389151748479518,10.229226283383973,-15.83650455782953,-8.84665637213731,-0.5261740409517426,0.2348803942848062
2,2,26.331896319367047,0.6783000000000008,14.38915174797391,10.22922628331878,-15.836504557323956,-8.846656372151513,-0.5261740409517426,0.2348803942848062
3,2,28.251819864188008,0.6782999999999895,14.38915174454633,10.229226282728472,-15.836504553896281,-8.84665637213739,-0.5261740409517426,0.2348803942848062
4,2,29.99421176442104,0.6782999999999908,14.389151747492571,10.229226282481967,-15.836504556842609,-8.84665636992484,-0.5261740409517426,0.2348803942848062
5,2,31.62212188446705,0.6782999999999917,14.389151744546353,10.229226282728472,-15.83650455389638,-8.846656372137316,-0.5261740409517426,0.2348803942848062
6,2,33.61728633658504,0.678299999999999,14.389151744546629,10.229226282728526,-15.83650455389665,-8.84665637213726,-0.5261740409517426,0.2348803942848062
7,2,36.55299482796005,0.6783000000000026,14.389151744546856,10.22922628272859,-15.836504553896871,-8.84665637213723,-0.5261740409517426,0.2348803942848062
8,2,38.54155004207803,0.6782999999999536,14.389151748477657,10.229226283383525,-15.836504557827581,-8.84665637213773,-0.5261740409517426,0.2348803942848062
9,2,40.20094365636703,0.6782999999999901,14.389151746832939,10.22922628310954,-15.836504556182945,-8.846656372137351,-0.5261740409517426,0.2348803942848062
10,2,42.23876395989504,0.6783000000000006,14.389151748480215,10.229226283384182,-15.836504557830168,-8.846656372137288,-0.5261740409517426,0.2348803942848062
11,2,44.453491097574044,0.6782999999999922,14.389151748479625,10.229226283384016,-15.836504557829597,-8.846656372137359,-0.5261740409517426,0.2348803942848062
12,2,45.28989924561603,0.6782999999999954,14.389151748479698,10.229226283384024,-15.836504557829695,-8.846656372137312,-0.5261740409517426,0.2348803942848062
13,2,46.64533098816804,0.6782999999999939,14.930859579907912,10.078751884936993,-16.378212389257897,-8.124379261082156,-0.5261740409517426,0.2348803942848062
14,2,48.47717620988101,0.6782999999999928,14.93085957990793,10.06430661379472,-16.378212389257943,-8.081043447655311,-0.5261740409517426,0.2348803942848062
0,3,20.153299075508016,0.6782999999999868,14.38915174847934,10.229226283383948,-15.836504557829322,-8.846656372137398,-2.9784291533651994,0.612286006118835
1,3,23.00151111308503,0.6782999999999911,14.389151748479541,10.229226283383994,-15.836504557829526,-8.84665637213736,-2.9784291533651994,0.612286006118835
2,3,26.331896319367047,0.6782999999999928,14.389151748479675,10.229226283384023,-15.836504557829599,-8.84665637213738,-2.9784291533651994,0.612286006118835
3,3,28.251819864188008,0.6782999999999945,14.389151748479629,10.229226283384005,-15.836504557829644,-8.846656372137307,-2.9784291533651994,0.612286006118835
4,3,29.99421176442104,0.6782999999999939,14.389151748479563,10.229226283383982,-15.836504557829567,-8.84665637213732,-2.9784291533651994,0.612286006118835
5,3,31.62212188446705,0.6782999999999795,14.389151748478906,10.229226283383827,-15.83650455782887,-8.846656372137483,-2.9784291533651994,0.612286006118835
6,3,33.61728633658504,0.6782999999999922,14.389151748479541,10.22922628338399,-15.836504557829512,-8.846656372137357,-2.9784291533651994,0.612286006118835
7,3,36.55299482796005,0.6782999999999881,14.389151748479412,10.229226283383966,-15.836504557829388,-8.846656372137385,-2.9784291533651994,0.612286006118835
8,3,38.54155004207803,0.2521950917841952,9.29214606829515,10.883494077927681,-4.62210391168767,0.0,-2.9784291533651994,0.612286006118835
9,3,40.20094365636703,0.08069005387419048,2.652077096591408,3.637749012470089,-0.6552146534136128,-0.5293231972851387,-2.9784291533651994,0.612286006118835
10,3,42.23876395989504,0.0631231986502031,2.2988593966451814,2.460557384837558,-0.7344184109941576,-0.5190891690361691,-2.9784291533651994,0.612286006118835
11,3,44.453491097574044,0.06217454656599263,2.675585729160736,1.0471407186207244,-2.805235944668247,-0.4423633564795317,-2.9784291533651994,0.612286006118835
12,3,45.28989924561603,0.062146526030277226,2.7069611408226857,1.0098837592586092,-2.841220282038628,-0.3271740997447931,-2.9784291533651994,0.612286006118835
13,3,46.64533098816804,0.06213639833051903,2.710212211689211,0.9895852194006234,-2.843048009870081,-0.2718213702717703,-2.9784291533651994,0.612286006118835
14,3,48.47717620988101,0.062134946593725635,2.55522965782378,0.8852024392523072,-2.688061979657886,-0.03619808010699978,-2.9784291533651994,0.612286006118835
0,4,20.153299075508016,0.6782999999999909,14.389151748479541,10.229226283383989,-15.836504557829493,-8.846656372137383,-0.7222849588381639,0.26506214844961473
1,4,23.00151111308503,0.6782999999999918,14.389151699805574,10.22922626183305,-15.836504483589373,-8.846656380003873,-0.7222849588381639,0.26506214844961473
2,4,26.331896319367047,0.6782999999999941,14.389151744546297,10.229226282728437,-15.836504553896315,-8.846656372137307,-0.7222849588381639,0.26506214844961473
3,4,28.251819864188008,0.6782999999999942,14.389151748479607,10.229226283383998,-15.836504557829631,-8.846656372137302,-0.7222849588381639,0.26506214844961473
4,4,29.99421176442104,0.6782999999999934,14.389151748479529,10.229226283383984,-15.83650455782954,-8.846656372137318,-0.7222849588381639,0.26506214844961473
5,4,31.62212188446705,0.6782999999999939,14.389151748479586,10.229226283383994,-15.83650455782961,-8.846656372137307,-0.7222849588381639,0.26506214844961473
6,4,33.61728633658504,0.6782999999999851,14.389151719601054,10.229226275879741,-15.836504522740583,-8.846656394494879,-0.7222849588381639,0.26506214844961473
7,4,36.55299482796005,0.6782999999999912,14.389151748479515,10.229226283383984,-15.836504557829477,-8.846656372137346,-0.7222849588381639,0.26506214844961473
8,4,38.54155004207803,0.6782999999999615,14.389151748477998,10.229226283383603,-15.836504557827954,-8.846656372137643,-0.7222849588381639,0.26506214844961473
9,4,40.20094365636703,0.6782999999999936,14.389151748479382,10.22922628338392,-15.836504557829457,-8.846656372137273,-0.7222849588381639,0.26506214844961473
10,4,42.23876395989504,0.678299999999991,14.389151748479458,10.229226283383962,-15.83650455782945,-8.846656372137362,-0.7222849588381639,0.26506214844961473
11,4,44.453491097574044,0.5897989699622869,16.057185700595458,16.387162844752194,-10.635605824420173,-2.44073448919917,-0.7222849588381639,0.26506214844961473
12,4,45.28989924561603,0.4306637796749045,9.134632280526942,9.805810666073455,-3.821583328145507,-11.431278305020065,-0.7222849588381639,0.26506214844961473
13,4,46.64533098816804,0.27482541006038835,6.072074524617628,9.436575986030574,-2.720167444150014,-7.521847798241506,-0.7222849588381639,0.26506214844961473
14,4,48.47717620988101,0.2107189347843122,7.0214284300546534,9.443569920260025,-3.3817418916516444,-0.0501185246310247,-0.7222849588381639,0.26506214844961473
0,5,20.153299075508016,0.6783000000000005,14.389151748480023,10.229226283384111,-15.836504557830027,-8.846656372137256,-0.44907194708039744,0.22301427042032732
1,5,23.00151111308503,0.6782999999999999,14.389151748479925,10.229226283384081,-15.836504557829947,-8.846656372137247,-0.44907194708039744,0.22301427042032732
2,5,26.331896319367047,0.678299999999993,14.38915174847966,10.229226283384019,-15.836504557829613,-8.846656372137364,-0.44907194708039744,0.22301427042032732
3,5,28.251819864188008,0.6782999999999945,14.389151700169945,10.229226276358958,-15.836504441766625,-8.846656495325215,-0.44907194708039744,0.22301427042032732
4,5,29.99421176442104,0.6782999999999977,14.38915174847989,10.22922628338408,-15.83650455782989,-8.846656372137288,-0.44907194708039744,0.22301427042032732
5,5,31.62212188446705,0.6782999999999961,14.389151748479748,10.229226283384037,-15.836504557829732,-8.846656372137312,-0.44907194708039744,0.22301427042032732
6,5,33.61728633658504,0.6782999999999945,14.389151744546497,10.2292262827285,-15.83650455389649,-8.846656372137316,-0.44907194708039744,0.22301427042032732
7,5,36.55299482796005,0.6782999999999964,14.389151748479607,10.229226283383987,-15.836504557829652,-8.846656372137268,-0.44907194708039744,0.22301427042032732
8,5,38.54155004207803,0.6782999999999612,14.389151748478012,10.2292262833836,-15.836504557827897,-8.84665637213769,-0.44907194708039744,0.22301427042032732
9,5,40.20094365636703,0.6782999999999814,14.93085957990817,10.07875188514573,-16.37821238925813,-8.124379261708592,-0.44907194708039744,0.22301427042032732
10,5,42.23876395989504,0.6782999999999967,14.930859579907972,10.064306613923854,-16.378212389257975,-8.081043448042722,-0.44907194708039744,0.22301427042032732
11,5,44.453491097574044,0.6782999999999978,17.23678718458351,14.476539058922027,-16.99310569691069,-4.6540538791074,-0.44907194708039744,0.22301427042032732
12,5,45.28989924561603,0.6782999999999896,17.23678718458351,15.670834597213434,-16.938620373531833,-5.542283698420655,-0.44907194708039744,0.22301427042032732
13,5,46.64533098816804,0.5535623387221186,17.804462007171963,16.56214047118646,-13.078431860421528,0.0,-0.44907194708039744,0.22301427042032732
14,5,48.47717620988101,0.2691697923923707,7.5994910032807566,12.519630109944272,-2.8082013168263633,-0.6391269694321062,-0.44907194708039744,0.22301427042032732
0,6,20.153299075508016,0.6782999999999915,14.389151743500797,10.229226281726136,-15.836504552850808,-8.846656369653177,-0.49472517367459146,0.2300403680835603
1,6,23.00151111308503,0.6782999999999956,14.38915174847945,10.229226283383937,-15.83650455782953,-8.846656372137266,-0.49472517367459146,0.2300403680835603
2,6,26.331896319367047,0.6782999999999922,14.389151748013864,10.229226283306396,-15.836504557363844,-8.846656372137343,-0.49472517367459146,0.2300403680835603
3,6,28.251819864188008,0.6782999999999881,14.389151748479533,10.229226283384007,-15.83650455782949,-8.846656372137398,-0.49472517367459146,0.2300403680835603
4,6,29.99421176442104,0.6782999999999956,14.389151748479698,10.229226283384016,-15.836504557829688,-8.846656372137314,-0.49472517367459146,0.2300403680835603
5,6,31.62212188446705,0.6782999999999901,14.389151748479525,10.229226283383994,-15.836504557829507,-8.84665637213736,-0.49472517367459146,0.2300403680835603
6,6,33.61728633658504,0.678299999999996,14.389151747237639,10.229226283177015,-15.836504556587663,-8.84665637213729,-0.49472517367459146,0.2300403680835603
7,6,36.55299482796005,0.6782999999999934,14.389151748479561,10.229226283383984,-15.83650455782955,-8.846656372137339,-0.49472517367459146,0.2300403680835603
8,6,38.54155004207803,0.6783000000000061,14.38915174749708,10.229226283220322,-15.836504556847077,-8.846656372137215,-0.49472517367459146,0.2300403680835603
9,6,40.20094365636703,0.6782999999999971,14.389151748479712,10.229226283384016,-15.836504557829707,-8.846656372137296,-0.49472517367459146,0.2300403680835603
10,6,42.23876395989504,0.678299999999952,14.389151744544384,10.229226282727982,-15.836504553894294,-8.846656372137755,-0.49472517367459146,0.2300403680835603
11,6,44.453491097574044,0.6782999999999935,14.389151748479472,10.229226283383952,-15.83650455782949,-8.846656372137305,-0.49472517367459146,0.2300403680835603
12,6,45.28989924561603,0.678299999999964,14.389151635396525,10.229226237659333,-15.836504393613847,-8.846656387870736,-0.49472517367459146,0.2300403680835603
13,6,46.64533098816804,0.6782999999999934,14.93085958411798,10.078751878909411,-16.37821238685795,-8.124379252131444,-0.49472517367459146,0.2300403680835603
14,6,48.47717620988101,0.6022906352581889,17.691941582529978,23.68390224002333,-7.368771887802437,-1.9067413108420084e-06,-0.49472517367459146,0.2300403680835603
0,7,20.153299075508016,0.6782999999999925,14.389151744546355,10.229226282728469,-15.836504553896336,-8.846656372137343,-0.5776226580781116,0.24279841094070062
1,7,23.00151111308503,0.6782999999999908,14.389151699805337,10.229226261832958,-15.836504483589135,-8.84665638000389,-0.5776226580781116,0.24279841094070062
2,7,26.331896319367047,0.6782999999999908,14.389151748479533,10.22922628338399,-15.83650455782951,-8.84665637213736,-0.5776226580781116,0.24279841094070062
3,7,28.251819864188008,0.6782999999999927,14.38915174847956,10.229226283383987,-15.83650455782957,-8.846656372137323,-0.5776226580781116,0.24279841094070062
4,7,29.99421176442104,0.6782999999999928,14.38915174454639,10.22922628272848,-15.836504553896372,-8.846656372137335,-0.5776226580781116,0.24279841094070062
5,7,31.62212188446705,0.6782999999999876,14.389151748479328,10.229226283383934,-15.836504557829297,-8.8466563721374,-0.5776226580781116,0.24279841094070062
6,7,33.61728633658504,0.6783000000000005,14.389151748014031,10.229226283306408,-15.836504557364094,-8.846656372137241,-0.5776226580781116,0.24279841094070062
7,7,36.55299482796005,0.6782999999999536,14.389151748477733,10.22922628338355,-15.836504557827645,-8.84665637213774,-0.5776226580781116,0.24279841094070062
8,7,38.54155004207803,0.6782999999999996,14.38915170215818,10.229226276787575,-15.836504437062803,-8.846656507129325,-0.5776226580781116,0.24279841094070062
9,7,40.20094365636703,0.678299999999952,14.389151746837797,10.22922628262235,-15.836504556187748,-8.846656370674197,-0.5776226580781116,0.24279841094070062
10,7,42.23876395989504,0.6782999999999945,14.38915174847966,10.229226283384014,-15.83650455782966,-8.846656372137328,-0.5776226580781116,0.24279841094070062
11,7,44.453491097574044,0.6783000000000035,14.38915174848009,10.229226283384126,-15.836504557830125,-8.846656372137213,-0.5776226580781116,0.24279841094070062
12,7,45.28989924561603,0.6782999999999934,16.575183730284664,12.99061319870932,-16.211186164150256,-6.075374062046671,-0.5776226580781116,0.24279841094070062
13,7,46.64533098816804,0.25605853889424723,9.42108980859786,10.955998375688146,-4.717332447754855,0.0,-0.5776226580781116,0.24279841094070062
14,7,48.47717620988101,0.15807216316937783,5.491370743962275,4.063667206675178,-3.4192933452280307,0.0,-0.5776226580781116,0.24279841094070062
0,8,20.153299075508016,0.6782999999999966,14.389151744546504,10.229226282728494,-15.836504553896496,-8.846656372137309,-0.5261740409517479,0.23488039428480703
1,8,23.00151111308503,0.6782999999999871,14.389151748479279,10.229226283383918,-15.836504557829265,-8.846656372137392,-0.5261740409517479,0.23488039428480703
2,8,26.331896319367047,0.6782999999999999,14.389151748479902,10.229226283384076,-15.836504557829926,-8.846656372137256,-0.5261740409517479,0.23488039428480703
3,8,28.251819864188008,0.6782999999999916,14.389151744546227,10.229226282728426,-15.836504553896244,-8.846656372137335,-0.5261740409517479,0.23488039428480703
4,8,29.99421176442104,0.6782999999999958,14.389151748479707,10.229226283384026,-15.836504557829723,-8.84665637213729,-0.5261740409517479,0.23488039428480703
5,8,31.62212188446705,0.6782999999999922,14.38915174723755,10.229226283177006,-15.836504556587528,-8.846656372137346,-0.5261740409517479,0.23488039428480703
6,8,33.61728633658504,0.6782999999999935,14.389151744546131,10.229226282728396,-15.836504553896166,-8.84665637213732,-0.5261740409517479,0.23488039428480703
7,8,36.55299482796005,0.67829999999999,14.389151746283954,10.229226283018008,-15.83650455563398,-8.846656372137346,-0.5261740409517479,0.23488039428480703
8,8,38.54155004207803,0.6783000000000015,14.389151748480048,10.229226283384119,-15.836504557830054,-8.846656372137245,-0.5261740409517479,0.23488039428480703
9,8,40.20094365636703,0.6782999999999924,14.38915174847964,10.229226283384023,-15.83650455782961,-8.846656372137348,-0.5261740409517479,0.23488039428480703
10,8,42.23876395989504,0.6782999999999909,14.389151747198449,10.229226282682536,-15.836504556548542,-8.84665637067376,-0.5261740409517479,0.23488039428480703
11,8,44.453491097574044,0.6782999999999656,14.389151748478318,10.229226283383689,-15.83650455782823,-8.846656372137632,-0.5261740409517479,0.23488039428480703
12,8,45.28989924561603,0.6782999999999907,14.389151748479486,10.22922628338398,-15.836504557829485,-8.846656372137351,-0.5261740409517479,0.23488039428480703
13,8,46.64533098816804,0.6782999999999686,14.93085957990824,10.078751885595214,-16.378212389258174,-8.124379263057099,-0.5261740409517479,0.23488039428480703
14,8,48.47717620988101,0.6782999999999906,14.930859579907933,10.07875188538111,-16.378212389257857,-8.124379262414582,-0.5261740409517479,0.23488039428480703
0,9,20.153299075508016,0.6782999999999917,14.389151748479437,10.22922628338394,-15.836504557829388,-8.846656372137389,-0.5017036986015211,0.23111437317235176
1,9,23.00151111308503,0.6783000000000019,14.389151748480044,10.229226283384111,-15.836504557830064,-8.846656372137234,-0.5017036986015211,0.23111437317235176
2,9,26.331896319367047,0.6782999999999961,14.389151748479685,10.229226283384016,-15.836504557829713,-8.846656372137284,-0.5017036986015211,0.23111437317235176
3,9,28.251819864188008,0.6782999999999577,14.389151748477872,10.22922628338358,-15.836504557827803,-8.846656372137685,-0.5017036986015211,0.23111437317235176
4,9,29.99421176442104,0.6782999999999918,14.38915174847952,10.229226283383984,-15.836504557829505,-8.846656372137353,-0.5017036986015211,0.23111437317235176
5,9,31.62212188446705,0.678299999999988,14.389151748479396,10.229226283383959,-15.836504557829375,-8.846656372137383,-0.5017036986015211,0.23111437317235176
6,9,33.61728633658504,0.6783000000000003,14.389151748479867,10.229226283384062,-15.836504557829908,-8.846656372137241,-0.5017036986015211,0.23111437317235176
7,9,36.55299482796005,0.6782999999999899,14.389151748479568,10.229226283384012,-15.836504557829535,-8.846656372137375,-0.5017036986015211,0.23111437317235176
8,9,38.54155004207803,0.6782999999999615,14.389151748477994,10.229226283383603,-15.83650455782795,-8.846656372137646,-0.5017036986015211,0.23111437317235176
9,9,40.20094365636703,0.6783000000000028,14.389210336642659,10.229236048077905,-15.836563145992656,-8.846656372137243,-0.5017036986015211,0.23111437317235176
10,9,42.23876395989504,0.678299999999993,14.389325982858884,10.22925532244722,-15.836678792208858,-8.846656372137351,-0.5017036986015211,0.23111437317235176
11,9,44.453491097574044,0.6782999999999964,14.390687754896401,10.229482284453455,-15.838040564246402,-8.846656372137302,-0.5017036986015211,0.23111437317235176
12,9,45.28989924561603,0.678299999999992,14.390687758417789,10.229482285040337,-15.838040567767802,-8.846656372137332,-0.5017036986015211,0.23111437317235176
13,9,46.64533098816804,0.6782999999999911,14.930859579907958,10.079434556787703,-16.37821238925796,-8.126427276634287,-0.5017036986015211,0.23111437317235176
14,9,48.47717620988101,0.6202485998854798,17.238018533552793,22.80588996011299,-8.123916076919992,-1.480504794355188,-0.5017036986015211,0.23111437317235176
0,10,20.153299075508016,0.678300000000001,14.389151747382373,10.229226283201173,-15.836504556732383,-8.846656372137252,-1.3983703534825072,0.3691126694277024
1,10,23.00151111308503,0.678299999999989,14.389151748479492,10.229226283383987,-15.836504557829457,-8.846656372137382,-1.3983703534825072,0.3691126694277024
2,10,26.331896319367047,0.678299999999996,14.389151744546517,10.229226282728504,-15.83650455389651,-8.846656372137309,-1.3983703534825072,0.3691126694277024
3,10,28.251819864188008,0.6782999999999921,14.389151747496095,10.229226283220052,-15.836504556846128,-8.846656372137312,-1.3983703534825072,0.3691126694277024
4,10,29.99421176442104,0.6782999999999934,14.389151748479476,10.229226283383952,-15.83650455782948,-8.846656372137323,-1.3983703534825072,0.3691126694277024
5,10,31.62212188446705,0.6782999999999898,14.389151748479367,10.229226283383934,-15.836504557829354,-8.846656372137371,-1.3983703534825072,0.3691126694277024
6,10,33.61728633658504,0.6782999999999948,14.389151747237596,10.22922628317701,-15.836504556587602,-8.846656372137305,-1.3983703534825072,0.3691126694277024
7,10,36.55299482796005,0.6782999999999823,14.389151748478982,10.229226283383841,-15.836504557828992,-8.846656372137419,-1.3983703534825072,0.3691126694277024
8,10,38.54155004207803,0.6782999999999959,14.389151748479723,10.229226283384023,-15.836504557829677,-8.846656372137343,-1.3983703534825072,0.3691126694277024
9,10,40.20094365636703,0.6782999999999852,14.389151748479328,10.229226283383952,-15.836504557829283,-8.846656372137424,-1.3983703534825072,0.3691126694277024
10,10,42.23876395989504,0.6782999999999977,14.389151748479698,10.229226283384012,-15.836504557829727,-8.846656372137279,-1.3983703534825072,0.3691126694277024
11,10,44.453491097574044,0.20264302217279534,7.461903621607016,8.444399112661626,-3.633797923046653,0.0,-1.3983703534825072,0.3691126694277024
12,10,45.28989924561603,0.11242733699598324,3.5644685301448993,3.9600915718912777,-1.1148422751513296,-0.5445699614932871,-1.3983703534825072,0.3691126694277024
13,10,46.64533098816804,0.06790513368010567,2.3327825842360683,3.29396359489277,-0.6556105384674206,-0.5218750096181495,-1.3983703534825072,0.3691126694277024
14,10,48.47717620988101,0.015845399597699882,1.0988666591269267,1.1877540100386508,-0.7646722842411833,-0.44525013454269396,-1.3983703534825072,0.3691126694277024
