,iter,temp,growth,o2flux,gluFlux,co2flux,acetateFlux,R2,MSE
0,1,20.153299075508016,0.2815466836805465,8.685061735441323,6.778437942218896,-7.514280724664655,-0.1640223407918777,-1.9257689307382564,0.45028007396160846
1,1,23.00151111308503,0.37080204870620953,10.814416311449682,7.767799454442729,-9.870026349098872,-0.33595097317201805,-1.9257689307382564,0.45028007396160846
2,1,26.331896319367047,0.4790469735884477,12.897703359078815,9.266835242839683,-12.152260761397294,-1.2856858150269006,-1.9257689307382564,0.45028007396160846
3,1,28.251819864188008,0.5337388339191941,14.464211402924732,10.797613090799373,-13.389017186436798,-1.4583204217007988,-1.9257689307382564,0.45028007396160846
4,1,29.99421176442104,0.5782831684251486,15.296391229750713,9.783551768366896,-15.3020563433336,-2.4593923921011878,-1.9257689307382564,0.45028007396160846
5,1,31.62212188446705,0.6000140952221431,14.58666440478941,8.222192736035652,-15.866971181096929,-4.417217099353043,-1.9257689307382564,0.45028007396160846
6,1,33.61728633658504,0.5611739784108365,13.01331454591127,7.541858008749747,-14.210744494587448,-4.001557605096298,-1.9257689307382564,0.45028007396160846
7,1,36.55299482796005,0.49259496745538495,12.789517340794104,5.962902037194185,-13.840613773078093,-0.8574062527385413,-1.9257689307382564,0.45028007396160846
8,1,38.54155004207803,0.44170758858047343,11.626009444987044,5.337665243876147,-12.568522668108336,-0.6622545936460542,-1.9257689307382564,0.45028007396160846
9,1,40.20094365636703,0.3983349371521727,10.61730626795266,4.8153995228287005,-11.467271166005782,-0.5363492272011997,-1.9257689307382564,0.45028007396160846
10,1,42.23876395989504,0.3456602283667271,9.378483897198343,4.189471852378623,-10.116051791356025,-0.4153757641877037,-1.9257689307382564,0.45028007396160846
11,1,44.453491097574044,0.28530025997026076,7.94611165802402,3.4771597083444004,-8.554883783597122,-0.29797065899102104,-1.9257689307382564,0.45028007396160846
12,1,45.28989924561603,0.26252529286219034,7.402556971783843,3.2110638512367897,-7.962731997804083,-0.2577661419722428,-1.9257689307382564,0.45028007396160846
13,1,46.64533098816804,0.22803575892453576,6.574212643996539,2.8092687759459922,-7.0607940921930386,-0.21200004562715713,-1.9257689307382564,0.45028007396160846
14,1,48.47717620988101,0.1863292743412915,5.4081817347615,2.4317784571334737,-5.805770115539952,-0.563976625667875,-1.9257689307382564,0.45028007396160846
0,2,20.153299075508016,0.26401313682792754,8.208858435303194,6.067711363450379,-7.2742823248051565,-0.15380771720066688,-1.9100844304404019,0.4478662066599324
1,2,23.00151111308503,0.34696806037659944,10.026485606257332,6.814594561651648,-9.420653136139391,-0.5344526357093592,-1.9100844304404019,0.4478662066599324
2,2,26.331896319367047,0.44874963504043663,11.65645937703315,5.760494528197796,-12.61399888015944,-1.7634594569152826,-1.9100844304404019,0.4478662066599324
3,2,28.251819864188008,0.5053858993626805,12.841067436401179,6.510398604484816,-13.919457088838836,-2.1979279225923913,-1.9100844304404019,0.4478662066599324
4,2,29.99421176442104,0.5528665664455582,13.144033219439148,7.520467080970776,-14.323736858154602,-4.051406386904592,-1.9100844304404019,0.4478662066599324
5,2,31.62212188446705,0.5921890012500334,13.653351509977687,8.29839060072358,-14.916961143805512,-5.281433410956865,-1.9100844304404019,0.4478662066599324
6,2,33.61728633658504,0.5718592203409052,12.997923180884088,7.821518914273755,-14.218153240021863,-4.617510918855152,-1.9100844304404019,0.4478662066599324
7,2,36.55299482796005,0.5048237833875874,13.095690446845332,6.119033906410447,-14.17288065930696,-0.9086600227113596,-1.9100844304404019,0.4478662066599324
8,2,38.54155004207803,0.45430289296794396,11.914507588386071,5.49285878581707,-12.883896602735168,-0.7116173239901867,-1.9100844304404019,0.4478662066599324
9,2,40.20094365636703,0.41086049978919925,10.905781912532646,4.968701041643141,-11.782473787250087,-0.5815530624227565,-1.9100844304404019,0.4478662066599324
10,2,42.23876395989504,0.3496877035352616,9.473341661987197,4.234062241599492,-10.219503360508376,-0.4147532845967139,-1.9100844304404019,0.4478662066599324
11,2,44.453491097574044,0.28678068575932303,7.984185253407872,3.4901304437491296,-8.59611630338735,-0.27990262334171084,-1.9100844304404019,0.4478662066599324
12,2,45.28989924561603,0.2646666719520415,7.456246804419064,3.230861725756202,-8.020991093363627,-0.24403169132248376,-1.9100844304404019,0.4478662066599324
13,2,46.64533098816804,0.2309774995323856,6.651620516100007,2.8413270719690686,-7.1444790342259825,-0.2058890538072457,-1.9100844304404019,0.4478662066599324
14,2,48.47717620988101,0.18990380248461067,5.814142887834472,2.3740771844493627,-6.219358577105231,-0.11063339763627442,-1.9100844304404019,0.4478662066599324
0,3,20.153299075508016,0.2862949471371218,8.598761057336374,6.622702781659941,-7.759547275854818,-1.4108179538968724,-1.8463904074217803,0.4380636043100263
1,3,23.00151111308503,0.37605144111461,10.563115036815349,7.40743281761301,-10.087595681875246,-1.7920622705208689,-1.8463904074217803,0.4380636043100263
2,3,26.331896319367047,0.48589724492361136,13.074759604712614,8.709443862102177,-12.889452085443793,-2.3767654110936594,-1.8463904074217803,0.4380636043100263
3,3,28.251819864188008,0.5400416271382488,13.932915630570395,7.913592332633435,-14.71348522103678,-3.0678202142489757,-1.8463904074217803,0.4380636043100263
4,3,29.99421176442104,0.5838234575690264,14.629565747190211,7.891155576436479,-15.875325029922,-3.7522573522262324,-1.8463904074217803,0.4380636043100263
5,3,31.62212188446705,0.6112023201691482,14.842394284665623,8.45323211931179,-16.146574433829784,-4.740884374881887,-1.8463904074217803,0.4380636043100263
6,3,33.61728633658504,0.5742861119460266,13.24993622811486,7.828127298047025,-14.4753447752117,-4.458925981311636,-1.8463904074217803,0.4380636043100263
7,3,36.55299482796005,0.5072775738985104,13.110022516096755,6.172243422973392,-14.19244861325475,-1.0081381478362053,-1.8463904074217803,0.4380636043100263
8,3,38.54155004207803,0.45663831501781893,11.97171437762927,5.518472597504955,-12.946086702703571,-0.7094268897885662,-1.8463904074217803,0.4380636043100263
9,3,40.20094365636703,0.4130311338735629,10.961258230871056,4.990271427787878,-11.842581792659228,-0.5716558328613254,-1.8463904074217803,0.4380636043100263
10,3,42.23876395989504,0.3567480608481443,9.643444758945027,4.31555538237839,-10.404671809068446,-0.4217277508373036,-1.8463904074217803,0.4380636043100263
11,3,44.453491097574044,0.2932673797143841,8.14293915037225,3.562652484673426,-8.768711472236216,-0.27789024157383024,-1.8463904074217803,0.4380636043100263
12,3,45.28989924561603,0.27089397681139815,7.612215992847763,3.3009151140982342,-8.19024807065106,-0.24161206812916616,-1.8463904074217803,0.4380636043100263
13,3,46.64533098816804,0.23675076053525804,6.7928417284762,2.9024988862154255,-7.298019199177167,-0.19401227097819754,-1.8463904074217803,0.4380636043100263
14,3,48.47717620988101,0.1950235895369047,5.58370025792676,2.5527387568713884,-5.999840520650874,-0.6511818103672586,-1.8463904074217803,0.4380636043100263
